date,title,sentiment_score,positive_count,negative_count,source
2026-04-12,"10개 프로야구단 ‘경영성적’은?…한화 매출, SSG 영업이익 ‘상승률 ...",0.261,1,0,https://www.ekn.kr/web/view.php?key=20260412029425654
2026-04-12,경기·인천·강원 지역대학홍보협의회 춘계세미나 열어,0.0,0,0,https://www.kado.net/news/articleView.html?idxno=2044052
2026-04-12,[줌] “상품이 아닌 작가의 가치를 판다”…서학아트살롱 기획자 박승환,0.0,0,0,https://www.jjan.kr/article/20260410500099
2026-04-12,"AI시대, 대학 홍보는 어떻게 할 것인가",0.0,0,0,https://www.kwnews.co.kr/page/view/2026041210590834653
2026-04-12,"[도시탐험, 핫플 이야기6] 한남동, 기획된 취향의 동네",0.0,0,0,http://www.opinionnews.co.kr/news/articleView.html?idxno=136508
2026-04-12,"""AI 시대, 대학 홍보의 미래를 묻다"", 2026 경기·인천·강원 지역대학홍...",0.0,0,0,http://www.bizwnews.com/news/articleView.html?idxno=133434
2026-04-11,"제일기획, '베리에이드' 도입..AI 기업 드랩의 배너 이미지 변형 자동화...",0.0,0,0,http://www.econonews.co.kr/news/articleView.html?idxno=435139
2026-04-13,"엑스포럼, 새로운 'CI' 공개",0.0,0,0,https://www.joongang.co.kr/article/25419694
2026-04-13,"마인드뮤 × 디마인드브릿지, 직장인 마음건강 EAP 고도화 MOU 체결",0.0,0,0,https://www.businesskorea.co.kr/news/articleView.html?idxno=267609
2026-04-13,배당 역송금 시즌 돌아왔다…환시 변수 될 '삼전닉스' 역대급 배당일은,0.0,0,0,https://news.einfomax.co.kr/news/articleView.html?idxno=4409173
2026-04-13,"엑스포럼, 정체성과 미래상 담은 새로운 'CI' 선보여",0.0,0,0,https://magazine.hankyung.com/business/article/202604136523b
2026-04-13,"엑스포럼, 정체성과 미래상 담은 새로운 'CI' 공개",0.0,0,0,http://www.sisunnews.co.kr/news/articleView.html?idxno=236788
2026-04-13,"엑스포럼, 정체성과 미래상 담은 새로운 ‘CI’ 공개",0.0,0,0,https://www.segye.com/newsView/20260413505581?OutUrl=naver
2026-04-13,"경기·인천·강원 지역대학홍보협의회, 2026 춘계 세미나…‘AI+X(PR)’ 주...",0.0,0,0,https://dhnews.co.kr/news/view/1065574409758319
2026-04-13,"엑스포럼, 도약 빚너 선언과 정체성과 미래상 담은 새 'CI' 공개",0.0,0,0,https://www.gokorea.kr/news/articleView.html?idxno=863346
2026-04-13,"엑스포럼, 디지털 MICE Tech 기업 도약 담은 새로운 CI 공개",0.0,0,0,https://www.kbsm.net/news/view.php?idx=515641
2026-04-13,경기·인천·강원대학홍보협의회 춘계 세미나 개최 성료,0.0,0,0,https://www.nocutnews.co.kr/news/6500998?utm_source=naver&utm_medium=article&utm_campaign=20260413092450
2026-04-13,"""AI 시대, 대학 홍보의 미래를 묻다"", 2026 경기/인천/강원 지역대학홍보...",0.0,0,0,https://www.veritas-a.com/news/articleView.html?idxno=605470
2026-04-13,"2026 경기·인천·강원 지역대학홍보협의회 춘계 세미나 개최 - AI 시대,...",0.0,0,0,https://www.kyosu.net/news/articleView.html?idxno=203450
2026-04-12,"프로야구단 경영성적은?…한화 매출, SSG 영업이익 ‘상승률 톱’",0.261,1,0,https://www.ekn.kr/web/view.php?key=20260412029425654
2026-04-14,배민 출신 인재 쟁탈전…플랫폼 기업들이 '우아한 DNA' 탐내는 이유,0.0,0,0,https://www.econovill.com/news/articleView.html?idxno=737234
2026-04-14,“비즈니스 교차점에서 새로운 미래를 설계한다”,0.0,0,0,https://sports.khan.co.kr/article/202604141020003?pt=nv
2026-04-14,[Who Is ?] 윤세철 동서 대표이사 사장,0.0,0,0,https://www.businesspost.co.kr/BP?command=article_view&num=435626
2026-04-14,"“50대 아줌마는 관심사 좁을 거라는 생각, 편견이에요”",0.0,0,0,https://woman.donga.com/3/all/12/6181756/1
2026-04-15,"[브랜드평판] 제일기획, 광고 상장기업 4월 1위.... 이노션, SM C&C 상위권",0.0,0,0,https://www.enetnews.co.kr/news/articleView.html?idxno=48881
2026-04-15,파파이스·테일러메이드까지…美 접수한 K광고,0.625,2,0,https://www.sedaily.com/article/20032890?ref=naver
2026-04-15,"광고 상장기업 2026년 4월 브랜드평판...제일기획, 이노션, SM C&C 順",0.0,0,0,https://www.energy-news.co.kr/news/articleView.html?idxno=224619
2026-04-15,"제일기획, 광고 상장기업 브랜드평판 1위…2위 이노션 3위 SM C&C 순",0.0,0,0,https://www.cbci.co.kr/news/articleView.html?idxno=567963
2026-04-15,디지털 광고 60% 시대… 광고 상장사 브랜드평판 희비 갈렸다,0.0,0,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445511
2026-04-15,"[브랜드평판] 제일기획, 광고 상장기업 4월 1위···이노션·SM C&C 상위...",0.0,0,0,https://www.enetnews.co.kr/news/articleView.html?idxno=48881
2026-04-17,"""지드래곤이 왜 여기?""…신생 IT기업, 광고에 294억원 태운 이유는",0.0,0,0,https://www.mt.co.kr/tech/2026/04/17/2026041417273967181
2026-04-16,美 에서 질주하는 K광고...제일기획은 5년간 매출총이익 4배 증가,0.322,1,0,https://www.sedaily.com/article/20033035?ref=naver
2026-04-17,[주요공시] 4월 17일 오후,0.0,0,0,https://www.ebn.co.kr/news/articleView.html?idxno=1705835
2026-04-20,"""뉴욕 한복판에 한글벽…발로 뛰며 삼성·LG 유치했죠""",0.0,0,0,https://www.hankyung.com/article/2026042036501
2026-04-20,[중국 성어로 세상 읽기] (66) 글을 토막내어 본래의 뜻을 왜곡하다 - 단...,0.0,0,0,https://www.ajunews.com/view/20260420134032654
2026-04-20,"최형우, ‘기록보다 사람이 먼저’…존재감만으로 든든한 선배 [김대호...",0.0,0,0,https://news.tf.co.kr/read/baseball/2314855.htm
2026-04-20,[김시래의 트렌드 인사이트] 스토리 플랫폼의 탄생,0.0,0,0,https://www.todaykorea.co.kr/news/articleView.html?idxno=400888
2026-04-19,BTS처럼 '경험'을 만들었다…뉴욕에 남긴 '어공' 문화원장 실험,0.0,0,0,http://www.edaily.co.kr/news/newspath.asp?newsid=03145526645417760
2026-04-19,"[도시탐험, 핫플 이야기7] 어른들의 키즈니아, 한남동의 어떤 건물들",0.0,0,0,http://www.opinionnews.co.kr/news/articleView.html?idxno=136863
2026-04-19,“나 오늘 힘들어”… 가방에 ‘불안’을 챙기는 Z세대 [트렌디깅],0.0,0,0,https://www.donga.com/news/Society/article/all/20260417/133760818/2
2026-04-21,"용산구, 제46회 '장애인의 날' 기념행사 성료...소통·화합의 장 마련",0.0,0,0,https://www.hg-times.com/news/articleView.html?idxno=301405
2026-04-21,"AI 반도체 수요 폭발... 외국인, SK하이닉스·삼성전자 쓸어 담았다",-0.261,0,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=447334
2026-04-21,[강찬욱의 나쁜골프] 골프장을 살리는 '길',0.0,0,0,https://www.bizhankook.com/bk/article/32092
2026-04-22,"""그래, 이 맛이야!"" 광고 발주한 '동물 사진가' 박찬원씨 별세",0.0,0,0,https://www.yna.co.kr/view/AKR20260422156700704?input=1195m
2026-04-22,[6·3 이사람] 이성배 “젊은 에너지로 승부”…도지사 출마 선언,0.0,0,0,https://www.kgnews.co.kr/news/article.html?no=892822
2026-04-22,박윤영 KT 대표 취임과 맞물린 인사 태풍 [월간중앙],0.0,0,0,https://www.joongang.co.kr/article/25422255
2026-04-24,한국에 미쳤다,0.0,0,0,https://www.joongang.co.kr/article/25422888
2026-04-23,"무진커뮤니케이션즈 양승원 대표, 국회ESG포럼회장 표창장 수상",0.0,0,0,https://www.kdpress.co.kr/news/articleView.html?idxno=204589
2026-04-23,"무진커뮤니케이션즈 양승원 대표, 국회ESG포럼회장 표창",0.0,0,0,https://www.gokorea.kr/news/articleView.html?idxno=864503
2026-04-23,"솔루스첨단소재, 헝가리 찍고 캐나다로…배터리 시장 승부수",-0.067,1,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=447973
2026-04-23,"주아르헨티나한국대사관, 차세대 무역인 창업 캠프 개최",0.0,0,0,http://www.worldkorean.net/news/articleView.html?idxno=56675
2026-04-26,"삼성 18곳, 25~26일 이틀간 삼성직무적성검사(GSAT) 실시",0.0,0,0,http://www.efnews.co.kr/news/articleView.html?idxno=129382
2026-04-26,"'슈퍼사이클' 탄 삼성 올해 GSAT 난이도는?…""모의고사보다 쉬워""",0.0,0,0,https://www.hankyung.com/article/2026042676067
2026-04-26,"삼성, 5년간 6만명 채용 시동…상반기 GSAT 실시",0.0,0,0,https://www.lcnews.co.kr/news/articleView.html?idxno=201328
2026-04-26,무려 70년… 국내기업 최장 공채 '삼성 GSAT',0.0,0,0,http://www.fnnews.com/news/202604261838396915
2026-04-26,"삼성, 2026년 상반기 삼성직무적성검사 실시",0.0,0,0,https://www.hankookilbo.com/news/article/A2026042618240002631?did=NA
2026-04-26,"삼성, 올해 상반기 GSAT 실시 …4대 그룹 중 유일 공채",0.0,0,0,http://www.whitepaper.co.kr/news/articleView.html?idxno=261612
2026-04-26,"삼성, 상반기 공채 GSAT 성료... 미래 이끌 AI 인재 찾는다",0.0,0,0,http://www.newslock.co.kr/news/articleView.html?idxno=129324
2026-04-26,"삼성, 2026년 상반기 삼성직무적성검사 실시…5년간 6만 명 채용",0.0,0,0,https://www.nocutnews.co.kr/news/6508219?utm_source=naver&utm_medium=article&utm_campaign=20260426052756
2026-04-26,"'4대그룹 유일 공채' 삼성, 올해 상반기 GSAT 25~26일 이틀간 실시",0.0,0,0,https://www.tfmedia.co.kr/news/article.html?no=204043
2026-04-26,"삼성, 2026년 상반기 삼성직무적성검사(GSAT)실시",0.0,0,0,https://www.betanews.net/article/view/beta202604260013
2026-04-26,"[산업 뉴스브리핑] ""AI 컴퓨팅 생태계 이끌었다""…SK하이닉스, 첫 IEEE 기...",0.0,0,0,https://www.asiatime.co.kr/article/20260426500176
2026-04-26,"삼성, 올해 상반기 GSAT 실시",0.0,0,0,https://www.busan.com/view/busan/view.php?code=2026042615214850866
2026-04-26,"‘4대그룹 유일 공채’ 삼성, 올해 상반기 GSAT 실시",0.0,0,0,https://www.seoul.co.kr/news/economy/2026/04/26/20260426500059?wlog_tag3=naver
2026-04-26,4대그룹 유일 정기공채… 청년 위해 채용문 활짝연 JY의 삼성,0.0,0,0,https://www.segye.com/newsView/20260426506803?OutUrl=naver
2026-04-26,"삼성, 4대 그룹 유일 공채..상반기 GSAT 실시",0.0,0,0,https://kpenews.com/View.aspx?No=4056353
2026-04-26,"‘4대그룹 유일 공채’ 삼성, 올해도 일자리 창출 나섰다…18개 관계사...",0.0,0,0,https://www.sedaily.com/article/20037174?ref=naver
2026-04-26,"'취업 희망 1위' 삼성맨 첫 관문 GSAT…""어? 모의고사보다 쉽네""",0.0,0,0,https://www.news1.kr/industry/electronics/6149150
2026-04-26,70년 공채 역사 삼성...상반기 '삼성고시' GSAT 실시,0.0,0,0,http://www.fnnews.com/news/202604261101107975
2026-04-26,"삼성, 상반기 GSAT 실시… 18개 관계사 채용 본격화",0.0,0,0,https://www.newscj.com/news/articleView.html?idxno=3396460
2026-04-26,"삼성, 상반기 신입 공채 GSAT 실시…18개 계열사 동시 진행",0.0,0,0,https://www.newsinside.kr/news/articleView.html?idxno=4624003
2026-04-26,"'4대그룹 유일 공채' 삼성, 올해 상반기 GSAT 실시",0.0,0,0,https://biz.sbs.co.kr/article_hub/20000306718?division=NAVER
2026-04-26,4대그룹 유일 공채 '삼성고시' 25~26일 진행,0.0,0,0,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20260426.99099007272
2026-04-26,"삼성, 상반기 공채 지원자 대상 ‘삼성 고시’ GSAT 실시",0.0,0,0,https://biz.chosun.com/it-science/ict/2026/04/26/MAW3ZMXSAJGVXKKLKCVYN5ZLQE/?utm_source=naver&utm_medium=original&utm_campaign=biz
2026-04-26,"삼성, 상반기 'GSAT' 이틀간 실시...국내기업 중 최장 '70년째 공채'",0.0,0,0,https://www.slist.kr/news/articleView.html?idxno=734741
2026-04-26,"삼성, 상반기 공채 GSAT 실시…주요 계열사 인재 선발",0.0,0,0,https://economist.co.kr/article/view/ecn202604260013
2026-04-26,"삼성, 상반기 직무적성검사 실시...18개 관계사 참여",0.0,0,0,http://www.metroseoul.co.kr/article/20260426500173
2026-04-26,"삼성 18개 계열사, 신입공채 GSAT 진행",0.0,0,0,http://www.segyebiz.com/newsView/20260426506065?OutUrl=naver
2026-04-26,"삼성전자 포함 삼성 18개 관계사, GSAT 실시",0.0,0,0,https://www.wolyo.co.kr/news/articleView.html?idxno=311367
