Date,Open,High,Low,Close,Volume,"('Close', '^KQ11')","('High', '^KQ11')","('Low', '^KQ11')","('Open', '^KQ11')","('Volume', '^KQ11')"
2022-11-09,715.1900024414062,717.0900268554688,711.1500244140625,714.5999755859375,900.0,,,,,
2022-11-10,708.489990234375,712.47998046875,705.7000122070312,707.780029296875,1000.0,,,,,
2022-11-11,727.219970703125,732.1199951171875,724.530029296875,731.219970703125,1100.0,,,,,
2022-11-14,732.2899780273438,734.72998046875,728.8099975585938,729.5399780273438,1100.0,,,,,
2022-11-15,730.3300170898438,744.9600219726562,730.3300170898438,744.9600219726562,1100.0,,,,,
2022-11-16,746.5499877929688,746.6199951171875,737.8699951171875,743.0999755859375,1200.0,,,,,
2022-11-17,740.6199951171875,742.2899780273438,735.0399780273438,737.5399780273438,1000.0,,,,,
2022-11-18,738.3400268554688,742.1699829101562,731.530029296875,731.9199829101562,1300.0,,,,,
2022-11-21,733.0,733.6500244140625,717.5499877929688,718.5700073242188,1000.0,,,,,
2022-11-22,716.239990234375,719.7999877929688,711.9199829101562,712.260009765625,900.0,,,,,
2022-11-23,718.2899780273438,725.6400146484375,718.2899780273438,725.5900268554688,830100.0,,,,,
2022-11-24,729.4099731445312,738.7000122070312,729.4099731445312,738.219970703125,800.0,,,,,
2022-11-25,737.4600219726562,737.530029296875,732.47998046875,733.5599975585938,700.0,,,,,
2022-11-28,731.8099975585938,731.8099975585938,717.1300048828125,717.9000244140625,900.0,,,,,
2022-11-29,715.02001953125,727.5999755859375,713.260009765625,727.5399780273438,800.0,,,,,
2022-11-30,726.5599975585938,729.5399780273438,722.4000244140625,729.5399780273438,813600.0,,,,,
2022-12-01,740.969970703125,744.5599975585938,739.1599731445312,740.5999755859375,825100.0,,,,,
2022-12-02,740.1300048828125,740.1799926757812,732.4099731445312,732.9500122070312,856600.0,,,,,
2022-12-05,736.4500122070312,739.77001953125,731.0700073242188,733.3200073242188,1100.0,,,,,
2022-12-06,726.3200073242188,727.3400268554688,719.2899780273438,719.4400024414062,900.0,,,,,
2022-12-07,715.6300048828125,722.6199951171875,711.6300048828125,718.1400146484375,1000.0,,,,,
2022-12-08,718.3699951171875,719.6900024414062,711.0800170898438,712.52001953125,1100.0,,,,,
2022-12-09,717.239990234375,721.1400146484375,712.4000244140625,719.489990234375,1300.0,,,,,
2022-12-12,716.8800048828125,718.3099975585938,714.260009765625,715.219970703125,1000.0,,,,,
2022-12-13,717.6400146484375,719.3300170898438,712.2100219726562,715.1599731445312,1191300.0,,,,,
2022-12-14,718.1699829101562,729.1699829101562,718.1699829101562,729.0,1082200.0,,,,,
2022-12-15,725.3200073242188,730.510009765625,721.4600219726562,722.6799926757812,957400.0,,,,,
2022-12-16,711.3300170898438,720.47998046875,710.2000122070312,717.4099731445312,900.0,,,,,
2022-12-19,716.7999877929688,722.4199829101562,714.6300048828125,717.219970703125,800.0,,,,,
2022-12-20,715.1300048828125,715.2899780273438,701.4400024414062,703.1300048828125,1000.0,,,,,
2022-12-21,708.1300048828125,709.9500122070312,701.6099853515625,705.7000122070312,900.0,,,,,
2022-12-22,710.469970703125,715.3499755859375,709.52001953125,715.02001953125,900.0,,,,,
2022-12-23,704.9299926757812,704.9299926757812,691.25,691.25,1100.0,,,,,
2022-12-27,697.25,704.2100219726562,697.25,704.1900024414062,900.0,,,,,
2022-12-28,699.239990234375,699.3900146484375,691.010009765625,692.3699951171875,800.0,,,,,
2022-12-29,691.3499755859375,693.1199951171875,675.7999877929688,679.2899780273438,1000.0,,,,,
2023-01-02,683.8400268554688,688.77001953125,670.3800048828125,671.510009765625,742800.0,,,,,
2023-01-03,672.1799926757812,675.75,660.3200073242188,674.9500122070312,900.0,,,,,
2023-01-04,670.1799926757812,683.6699829101562,667.2999877929688,683.6699829101562,900.0,,,,,
2023-01-05,685.780029296875,688.3499755859375,677.77001953125,679.9199829101562,900.0,,,,,
2023-01-06,677.280029296875,691.1699829101562,676.4000244140625,688.9400024414062,800.0,,,,,
2023-01-09,695.02001953125,701.2100219726562,695.02001953125,701.2100219726562,1000.0,,,,,
2023-01-10,700.1599731445312,704.5999755859375,694.9199829101562,696.0499877929688,1200.0,,,,,
2023-01-11,701.2899780273438,710.2899780273438,701.2899780273438,709.77001953125,1200.0,,,,,
2023-01-12,713.5599975585938,714.0999755859375,707.5399780273438,710.8200073242188,1200.0,,,,,
2023-01-13,712.239990234375,714.75,709.260009765625,711.8200073242188,1100.0,,,,,
2023-01-16,714.7100219726562,718.1500244140625,713.1900024414062,716.8900146484375,1200.0,,,,,
2023-01-17,716.7000122070312,718.9000244140625,708.5399780273438,709.7100219726562,1200.0,,,,,
2023-01-18,711.1199951171875,713.280029296875,708.7899780273438,711.75,1175200.0,,,,,
2023-01-19,707.6599731445312,712.9400024414062,705.760009765625,712.8900146484375,1000.0,,,,,
2023-01-20,712.3200073242188,718.030029296875,712.3200073242188,717.969970703125,1000.0,,,,,
2023-01-25,725.22998046875,732.4199829101562,725.22998046875,732.3499755859375,1000.0,,,,,
2023-01-26,734.3699951171875,740.989990234375,733.22998046875,738.9400024414062,1200.0,,,,,
2023-01-27,741.2000122070312,742.0700073242188,737.9000244140625,741.25,1100.0,,,,,
2023-01-30,743.72998046875,746.3300170898438,736.9000244140625,738.6199951171875,1100.0,,,,,
2023-01-31,735.1900024414062,740.97998046875,732.3300170898438,740.489990234375,1000.0,,,,,
2023-02-01,744.9000244140625,752.5,744.030029296875,750.9600219726562,1100.0,,,,,
2023-02-02,759.530029296875,764.8400268554688,758.719970703125,764.6199951171875,1200.0,,,,,
2023-02-03,765.3699951171875,768.030029296875,761.8200073242188,766.7899780273438,1100.0,,,,,
2023-02-06,763.6599731445312,766.22998046875,760.6500244140625,761.3300170898438,1200.0,,,,,
2023-02-07,762.469970703125,773.7899780273438,762.2999877929688,772.7899780273438,1300.0,,,,,
2023-02-08,777.4299926757812,779.97998046875,776.2999877929688,779.97998046875,1500.0,,,,,
2023-02-09,776.5999755859375,784.6400146484375,776.260009765625,784.5800170898438,1400.0,,,,,
2023-02-10,783.0700073242188,784.52001953125,771.6199951171875,772.4400024414062,1300.0,,,,,
2023-02-13,771.5,774.0800170898438,767.6400146484375,772.5499877929688,1200.0,,,,,
2023-02-14,778.0499877929688,780.1300048828125,774.6099853515625,779.5800170898438,1300.0,,,,,
2023-02-15,782.5499877929688,784.3800048828125,763.8099975585938,765.4600219726562,1400.0,,,,,
2023-02-16,772.1699829101562,784.7100219726562,772.1599731445312,784.7100219726562,1200.0,,,,,
2023-02-17,775.030029296875,780.780029296875,772.9600219726562,775.6199951171875,900.0,,,,,
2023-02-20,777.6799926757812,789.260009765625,773.8599853515625,788.8900146484375,900.0,,,,,
2023-02-21,789.4500122070312,793.4199829101562,786.47998046875,793.4199829101562,1000.0,,,,,
2023-02-22,782.8300170898438,787.8499755859375,774.5399780273438,778.510009765625,1100.0,,,,,
2023-02-23,782.1799926757812,784.5900268554688,774.0999755859375,783.280029296875,900.0,,,,,
2023-02-24,784.9400024414062,786.0900268554688,774.2100219726562,778.8800048828125,1200.0,,,,,
2023-02-27,775.010009765625,781.5399780273438,769.75,780.2999877929688,1100.0,,,,,
2023-02-28,784.22998046875,793.6500244140625,783.6599731445312,791.5999755859375,1000.0,,,,,
2023-03-02,793.6300048828125,797.010009765625,786.52001953125,787.1900024414062,1000.0,,,,,
2023-03-03,792.9000244140625,802.4500122070312,792.6099853515625,802.4199829101562,1100.0,,,,,
2023-03-06,810.6099853515625,816.6199951171875,804.469970703125,816.510009765625,1100.0,,,,,
2023-03-07,814.27001953125,818.5599975585938,810.469970703125,815.760009765625,1400.0,,,,,
2023-03-08,809.1400146484375,817.1699829101562,807.9500122070312,813.9500122070312,1300.0,,,,,
2023-03-09,817.030029296875,817.1199951171875,801.0999755859375,809.219970703125,1400.0,,,,,
2023-03-10,796.5700073242188,798.9600219726562,785.6599731445312,788.5999755859375,1200.0,,,,,
2023-03-13,784.02001953125,789.1799926757812,771.030029296875,788.8900146484375,1200.0,,,,,
2023-03-14,788.4400024414062,789.219970703125,758.0499877929688,758.0499877929688,1100.0,,,,,
2023-03-15,774.530029296875,784.5900268554688,773.6500244140625,781.1699829101562,1000.0,,,,,
2023-03-16,780.530029296875,785.5399780273438,767.1099853515625,781.97998046875,1100.0,,,,,
2023-03-17,791.1799926757812,798.6199951171875,785.97998046875,797.3900146484375,1100.0,,,,,
2023-03-20,793.0399780273438,803.4199829101562,791.4500122070312,802.2000122070312,1100.0,,,,,
2023-03-21,806.510009765625,809.3300170898438,802.4199829101562,802.530029296875,1062900.0,,,,,
2023-03-22,811.1699829101562,813.4299926757812,807.9099731445312,813.4299926757812,1100.0,,,,,
2023-03-23,812.1900024414062,812.1900024414062,812.1900024414062,812.1900024414062,0.0,,,,,
2023-03-24,820.1599731445312,824.1099853515625,814.0700073242188,824.1099853515625,1300.0,,,,,
2023-03-27,827.9500122070312,829.1799926757812,817.8099975585938,827.6900024414062,1200.0,,,,,
2023-03-28,831.0700073242188,833.6799926757812,825.4000244140625,833.510009765625,1200.0,,,,,
2023-03-29,833.9000244140625,843.9400024414062,832.4400024414062,843.9400024414062,1300.0,,,,,
2023-03-30,850.780029296875,852.5900268554688,846.0999755859375,850.47998046875,1500.0,,,,,
2023-03-31,849.97998046875,851.1300048828125,842.6099853515625,847.52001953125,1300.0,,,,,
2023-04-03,850.8599853515625,855.2000122070312,847.7000122070312,854.9600219726562,1100.0,,,,,
2023-04-04,853.9199829101562,861.1300048828125,852.02001953125,857.1799926757812,1300.0,,,,,
2023-04-05,857.5399780273438,872.4400024414062,856.1500244140625,872.3599853515625,1500.0,,,,,
2023-04-06,869.6500244140625,869.9400024414062,859.1300048828125,865.5800170898438,1400.0,,,,,
2023-04-07,871.8300170898438,880.0700073242188,866.5800170898438,880.0700073242188,1669000.0,,,,,
2023-04-10,882.75,890.9600219726562,877.3099975585938,887.780029296875,1600.0,,,,,
2023-04-11,893.2000122070312,899.3699951171875,879.72998046875,898.9400024414062,1600.0,,,,,
2023-04-12,897.1099853515625,900.8300170898438,888.6300048828125,890.6199951171875,2000.0,,,,,
2023-04-13,885.5,895.2899780273438,875.4199829101562,894.25,1700.0,,,,,
2023-04-14,902.5599975585938,906.6900024414062,900.7000122070312,903.8400268554688,1500.0,,,,,
2023-04-17,905.3499755859376,909.5,898.8400268554688,909.5,1500.0,,,,,
2023-04-18,910.75,910.75,902.9000244140624,909.02001953125,2000.0,,,,,
2023-04-19,908.8699951171876,913.969970703125,907.5900268554688,909.2000122070312,1900.0,,,,,
2023-04-20,905.8099975585938,906.0,884.3300170898438,885.7100219726562,2300.0,,,,,
2023-04-21,884.27001953125,888.2100219726562,868.3599853515625,868.8200073242188,2000.0,,,,,
2023-04-24,867.3800048828125,870.0800170898438,852.47998046875,855.22998046875,1300.0,,,,,
2023-04-25,857.5399780273438,858.9099731445312,828.25,838.7100219726562,1500.0,,,,,
2023-04-26,835.9400024414062,846.4199829101562,829.1900024414062,830.4400024414062,1300.0,,,,,
2023-04-27,831.8900146484375,850.8800048828125,823.1900024414062,850.2100219726562,1500.0,,,,,
2023-04-28,860.1099853515625,860.1099853515625,839.6699829101562,842.8300170898438,1200.0,,,,,
2023-05-02,845.1799926757812,855.6099853515625,844.6799926757812,855.6099853515625,1000.0,,,,,
2023-05-03,848.0499877929688,852.22998046875,841.8099975585938,843.1799926757812,1172700.0,,,,,
2023-05-04,842.1300048828125,847.6900024414062,839.0800170898438,845.0599975585938,1200.0,,,,,
2023-05-08,851.52001953125,854.3200073242188,842.0700073242188,842.280029296875,1300.0,,,,,
2023-05-09,841.4099731445312,843.4000244140625,827.780029296875,835.8499755859375,1200.0,,,,,
2023-05-10,836.02001953125,839.8599853515625,827.8800048828125,829.739990234375,1300.0,,,,,
2023-05-11,836.5999755859375,840.6599731445312,821.9400024414062,824.5399780273438,1800.0,,,,,
2023-05-12,824.1099853515625,828.1400146484375,820.239990234375,822.4299926757812,1700.0,,,,,
2023-05-15,820.5,820.5,806.469970703125,814.530029296875,1300.0,,,,,
2023-05-16,818.9600219726562,822.6400146484375,813.3200073242188,816.75,1400.0,,,,,
2023-05-17,815.5800170898438,834.2000122070312,814.6500244140625,834.1900024414062,1300.0,,,,,
2023-05-18,839.27001953125,841.0999755859375,833.72998046875,835.8900146484375,1300.0,,,,,
2023-05-19,839.5599975585938,842.2100219726562,836.6799926757812,841.719970703125,1300.0,,,,,
2023-05-22,840.969970703125,852.3300170898438,837.489990234375,852.0399780273438,1100.0,,,,,
