Price,Close
Ticker,XLU
Date,
1998-12-22,5.873081207275391
1998-12-23,5.848467826843262
1998-12-24,5.956143856048584
1998-12-28,5.925382137298584
1998-12-29,6.023829460144043
1998-12-30,5.974606990814209
1998-12-31,5.953071594238281
1999-01-04,5.857697010040283
1999-01-05,5.928457260131836
1999-01-06,5.989989280700684
1999-01-07,5.968451976776123
1999-01-08,6.002295017242432
1999-01-11,5.842316150665283
1999-01-12,5.845390319824219
1999-01-13,5.885386943817139
1999-01-14,5.7869367599487305
1999-01-15,5.814626693725586
1999-01-19,6.01152229309082
1999-01-20,5.986911296844482
1999-01-21,5.965376377105713
1999-01-22,6.005371570587158
1999-01-25,5.780784606933594
1999-01-26,5.894614219665527
1999-01-27,5.805393218994141
1999-01-28,5.814626693725586
1999-01-29,5.805393218994141
1999-02-01,5.793091773986816
1999-02-02,5.716176509857178
1999-02-03,5.746943950653076
1999-02-04,5.660797119140625
1999-02-05,5.66387414932251
1999-02-08,5.66387414932251
1999-02-09,5.688488006591797
1999-02-10,5.648495197296143
1999-02-11,5.673107624053955
1999-02-12,5.580812454223633
1999-02-16,5.682338714599609
1999-02-17,5.6423420906066895
1999-02-18,5.743865966796875
1999-02-19,5.682338714599609
1999-02-22,5.866928577423096
1999-02-23,5.682338714599609
1999-02-24,5.734635353088379
1999-02-25,5.611575603485107
1999-02-26,5.645416259765625
1999-03-01,5.562353134155273
1999-03-02,5.47928524017334
1999-03-03,5.482363700866699
1999-03-04,5.568504810333252
1999-03-05,5.66387414932251
1999-03-08,5.59927225112915
1999-03-09,5.583887100219727
1999-03-10,5.565426826477051
1999-03-11,5.608497619628906
1999-03-12,5.670027732849121
1999-03-15,5.685410499572754
1999-03-16,5.66387414932251
1999-03-17,5.611575603485107
1999-03-18,5.694642543792725
1999-03-19,5.589648246765137
1999-03-22,5.608230113983154
1999-03-23,5.4317145347595215
1999-03-24,5.506038188934326
1999-03-25,5.487456798553467
1999-03-26,5.416232109069824
1999-03-29,5.388360977172852
1999-03-30,5.301649570465088
1999-03-31,5.289261817932129
1999-04-01,5.400744915008545
1999-04-05,5.444099426269531
1999-04-06,5.416232109069824
1999-04-07,5.487456798553467
1999-04-08,5.633004188537598
1999-04-09,5.592743873596191
1999-04-12,5.6732611656188965
1999-04-13,5.580358505249023
1999-04-14,5.49984073638916
1999-04-15,5.555586338043213
1999-04-16,5.617518901824951
1999-04-19,5.6732611656188965
1999-04-20,5.735196590423584
1999-04-21,5.837391376495361
1999-04-22,5.8188090324401855
1999-04-23,5.8157124519348145
1999-04-26,5.7847442626953125
1999-04-27,5.8188090324401855
1999-04-28,5.794034004211426
1999-04-29,5.87764835357666
1999-04-30,5.800230503082275
1999-05-03,5.886937141418457
1999-05-04,5.837391376495361
1999-05-05,5.883840560913086
1999-05-06,5.759970664978027
1999-05-07,5.831197738647461
1999-05-10,5.8157124519348145
1999-05-11,5.837391376495361
1999-05-12,5.852872848510742
1999-05-13,5.930293560028076
1999-05-14,5.8188090324401855
1999-05-17,5.939583778381348
1999-05-18,5.809515953063965
1999-05-19,5.930293560028076
1999-05-20,5.917904376983643
1999-05-21,5.862165451049805
1999-05-24,5.921002388000488
1999-05-25,5.927196502685547
1999-05-26,5.958163261413574
1999-05-27,5.855971336364746
1999-05-28,5.868358612060547
1999-06-01,5.865259170532227
1999-06-02,5.865259170532227
1999-06-03,5.809515953063965
1999-06-04,5.896226406097412
1999-06-07,5.945775508880615
1999-06-08,5.945775508880615
1999-06-09,5.992227554321289
1999-06-10,5.942681312561035
1999-06-11,5.9024224281311035
1999-06-14,6.066549777984619
1999-06-15,6.072742938995361
1999-06-16,6.131580829620361
1999-06-17,6.078935623168945
1999-06-18,6.100648403167725
1999-06-21,6.0539093017578125
1999-06-22,6.032102584838867
1999-06-23,6.0134053230285645
1999-06-24,5.9479756355285645
1999-06-25,5.916819095611572
1999-06-28,5.979133605957031
1999-06-29,5.982248306274414
1999-06-30,6.109996795654297
1999-07-01,6.0881829261779785
1999-07-02,6.091300010681152
1999-07-06,6.072606563568115
1999-07-07,6.128687858581543
1999-07-08,6.078836917877197
1999-07-09,6.078836917877197
1999-07-12,6.0539093017578125
1999-07-13,6.025869846343994
1999-07-14,6.063258647918701
1999-07-15,6.156730651855469
1999-07-16,6.228395462036133
1999-07-19,6.169193267822266
1999-07-20,6.197235584259033
1999-07-21,6.234623432159424
1999-07-22,6.225277900695801
1999-07-23,6.184772968292236
1999-07-26,6.194119930267334
1999-07-27,6.231509685516357
1999-07-28,6.219045639038086
1999-07-29,6.116225719451904
1999-07-30,6.128687858581543
1999-08-02,6.222164630889893
1999-08-03,6.181656360626221
1999-08-04,6.0881829261779785
1999-08-05,6.144266605377197
1999-08-06,6.119343280792236
1999-08-09,6.144266605377197
1999-08-10,6.032102584838867
1999-08-11,6.000945568084717
1999-08-12,5.969783782958984
1999-08-13,6.0476813316345215
1999-08-16,6.000945568084717
1999-08-17,6.066372871398926
1999-08-18,6.028987884521484
1999-08-19,5.960438251495361
1999-08-20,5.944859027862549
1999-08-23,5.972905158996582
1999-08-24,5.957320690155029
1999-08-25,6.041450023651123
1999-08-26,6.044562339782715
1999-08-27,5.9635515213012695
1999-08-30,5.882543087005615
1999-08-31,5.835809230804443
1999-09-01,5.857619762420654
1999-09-02,5.776609420776367
1999-09-03,5.8856635093688965
1999-09-07,5.84515380859375
1999-09-08,5.761030673980713
1999-09-09,5.782838821411133
1999-09-10,5.804651260375977
1999-09-13,5.857619762420654
1999-09-14,5.860734939575195
1999-09-15,5.866968154907227
1999-09-16,5.835809230804443
1999-09-17,5.91201639175415
1999-09-20,5.880620956420898
1999-09-21,5.802126884460449
1999-09-22,5.91201639175415
1999-09-23,5.858639717102051
1999-09-24,5.773871898651123
1999-09-27,5.858639717102051
1999-09-28,5.792706489562988
1999-09-29,5.868061542510986
1999-09-30,5.98422908782959
1999-10-01,5.943411827087402
1999-10-04,6.040741443634033
1999-10-05,5.880620956420898
1999-10-06,5.968529224395752
1999-10-07,5.883759021759033
1999-10-08,5.927711486816406
1999-10-11,5.890037536621094
1999-10-12,5.773871898651123
1999-10-13,5.827242851257324
1999-10-14,5.864919662475586
1999-10-15,5.726772308349609
1999-10-18,5.77072811126709
1999-10-19,5.701656341552734
1999-10-20,5.7110748291015625
1999-10-21,5.623164653778076
1999-10-22,5.692239284515381
1999-10-25,5.629446506500244
1999-10-26,5.6639814376831055
1999-10-27,5.811544895172119
1999-10-28,6.028181076049805
1999-10-29,6.015621185302734
1999-11-01,6.07213830947876
1999-11-02,6.015621185302734
1999-11-03,5.946549892425537
1999-11-04,5.915155410766602
1999-11-05,5.965388774871826
1999-11-08,6.003066062927246
1999-11-09,5.915155410766602
1999-11-10,5.940273284912109
1999-11-11,5.921433925628662
1999-11-12,5.940273284912109
1999-11-15,5.91201639175415
1999-11-16,5.89945650100708
1999-11-17,5.943411827087402
1999-11-18,5.89945650100708
1999-11-19,5.902594566345215
1999-11-22,5.8366594314575195
1999-11-23,5.777009010314941
1999-11-24,5.745611190795898
1999-11-26,5.811544895172119
1999-11-29,5.745611190795898
1999-11-30,5.817825794219971
1999-12-01,5.846080780029297
1999-12-02,5.811544895172119
1999-12-03,5.9245734214782715
1999-12-06,5.883759021759033
1999-12-07,5.927711486816406
1999-12-08,5.880620956420898
1999-12-09,5.886900424957275
1999-12-10,5.842940330505371
1999-12-13,5.839797019958496
1999-12-14,5.8366594314575195
1999-12-15,5.861782550811768
1999-12-16,5.802126884460449
1999-12-17,5.877044200897217
1999-12-20,5.74118185043335
1999-12-21,5.817014694213867
1999-12-22,5.801217079162598
1999-12-23,5.829652309417725
1999-12-27,5.674828052520752
1999-12-28,5.725382328033447
1999-12-29,5.640071392059326
1999-12-30,5.640071392059326
1999-12-31,5.690627098083496
2000-01-03,5.551600933074951
